CLUTCH_NUMBER,DATA_EGGS_FOUND,COLOR,MALE,FEMALE,REGION,POPULATION,TEMPERATURE,TANK,ROOM,CLUTCH_ORDER,DAYS_IN_TREATMENT,DATE_EGGS_LAST_CHECKED,SAMPLE,YOLK_SAC,IMAGE,NOTES
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,6,0.011,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,7,0.010,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,8,0.011,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,9,0.011,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,10,0.010,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,11,0.013,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,12,0.013,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,13,0.011,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,14,0.014,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,15,0.010,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,16,0.010,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,17,0.010,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,18,0.010,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,19,0.010,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,20,0.013,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,21,0.009,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,22,0.010,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,23,0.013,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,24,0.012,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,25,0.009,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,26,0.011,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,27,0.011,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,28,0.013,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,29,0.010,1082,
84,5/02/2023,white,CARL233,CARL215,core,Arlington Reef,30,108,3,2,79,4/02/2023,30,NA,1082,timestamp
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,1,0.011,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,2,0.013,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,3,0.008,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,4,0.011,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,5,0.014,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,6,0.010,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,7,0.011,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,8,0.008,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,9,0.013,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,10,0.012,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,11,0.008,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,12,0.012,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,13,0.015,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,14,0.015,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,15,0.010,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,16,0.013,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,17,0.012,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,18,0.014,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,19,0.012,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,20,0.009,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,21,0.012,1086,
85,5/02/2023,white,CARL354,CARL355,core,Arlington Reef,27,124,3,3,79,4/02/2023,22,0.009,1086,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,1,0.012,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,2,0.010,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,3,0.011,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,4,0.009,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,5,0.013,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,6,0.013,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,7,0.010,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,8,0.010,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,9,0.009,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,10,0.012,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,11,0.010,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,12,0.011,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,13,0.011,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,14,0.008,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,15,0.011,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,16,0.014,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,17,0.010,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,18,0.012,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,19,0.011,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,20,0.010,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,21,0.010,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,22,0.010,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,23,0.012,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,24,0.010,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,25,0.015,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,26,0.010,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,27,0.012,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,28,0.013,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,29,0.012,1091,
86,7/02/2023,white,CPRE391,CPRE390,core,Pretty Patches,30,204,3,1,81,6/02/2023,30,NA,1091,unclear
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,1,0.014,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,2,0.011,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,3,0.013,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,4,NA,1101,unclear
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,5,0.010,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,6,0.009,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,7,0.012,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,8,0.012,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,9,0.013,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,10,0.008,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,11,0.012,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,12,0.014,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,13,0.011,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,14,0.010,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,15,0.012,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,16,0.012,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,17,0.011,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,18,0.013,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,19,0.013,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,20,0.011,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,21,NA,1101,unclear
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,22,0.011,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,23,0.015,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,24,0.011,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,25,0.013,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,26,0.017,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,27,0.015,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,28,0.013,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,29,0.009,1101,
88,8/02/2023,white,CSUD312,CSUD304,core,Sudbury Reef,30,161,3,1,82,7/02/2023,30,NA,1101,unclear
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,1,0.012,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,2,0.015,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,3,0.014,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,4,0.013,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,5,0.011,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,6,0.017,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,7,0.012,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,8,0.015,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,9,0.014,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,10,0.012,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,11,0.011,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,12,0.015,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,13,0.014,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,14,0.014,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,15,0.012,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,16,0.013,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,17,0.015,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,18,0.015,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,19,0.015,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,20,0.014,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,21,0.014,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,22,0.013,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,23,0.014,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,24,0.014,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,25,0.014,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,26,0.016,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,27,0.017,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,28,0.018,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,29,0.012,1117,
91,11/02/2023,white,CARL241,CARL239,core,Arlington Reef,27,150,3,3,85,9/02/2023,30,0.016,1117,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,1,NA,0792,timestamp
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,2,NA,0792,timestamp
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,3,0.017,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,4,0.015,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,5,0.014,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,6,0.016,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,7,0.016,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,8,0.016,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,9,0.017,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,10,0.017,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,11,0.018,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,12,0.017,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,13,0.014,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,14,0.015,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,15,0.016,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,16,0.014,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,17,0.014,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,18,0.015,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,19,0.018,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,20,0.015,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,21,0.015,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,22,0.017,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,23,0.017,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,24,0.017,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,25,0.017,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,26,0.017,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,27,0.014,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,28,0.015,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,29,0.017,0792,
92,11/02/2023,white,CSUD002,CSUD213,core,Sudbury Reef,28.5,65,2,2,46,10/02/2023,30,0.015,0792,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,1,0.010,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,2,0.011,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,3,0.015,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,4,0.010,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,5,0.013,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,6,0.013,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,7,0.015,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,8,0.014,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,9,0.014,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,10,0.016,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,11,0.012,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,12,0.014,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,13,0.018,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,14,0.018,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,15,0.016,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,16,0.011,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,17,0.014,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,18,0.017,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,19,0.014,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,20,0.016,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,21,0.020,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,22,0.013,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,23,0.017,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,24,0.012,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,25,0.017,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,26,0.011,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,27,0.013,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,28,0.015,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,29,0.015,1121,
93,12/02/2023,white,CSUD009,CSUD212,core,Sudbury Reef,27,172,3,3,86,11/02/2023,30,0.019,1121,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,1,NA,0830,timestamp
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,2,0.013,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,3,0.015,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,4,0.015,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,5,0.012,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,6,0.014,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,7,0.014,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,8,0.014,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,9,0.013,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,10,0.011,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,11,0.016,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,12,0.015,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,13,0.015,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,14,0.015,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,15,0.014,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,16,0.013,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,17,0.013,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,18,0.013,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,19,0.013,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,20,0.012,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,21,0.013,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,22,0.015,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,23,0.012,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,24,NA,0830,unclear
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,25,0.010,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,26,0.013,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,27,0.011,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,28,0.013,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,29,0.013,0830,
96,13/02/2023,white,CARL338,CARL345,core,Arlington Reef,28.5,106,2,1,87,12/02/2023,30,0.011,0830,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,1,0.012,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,2,0.009,1142,
99,14/02/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,1,88,13/02/2023,3,0.011,1142,
