CLUTCH_NUMBER,DATE_OF_HATCH,DATE_SAMPLED,MALE,FEMALE,REGION,POPULATION,TEMPERATURE,TANK,LEVEL,REPLICATE,CLUTCH_ORDER,PARENTAL_DAYS_IN_TREATMENT,AGE,SAMPLE_NO,LENGTH,MASS,NOTES
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,14,19.41,0.2094,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,15,21.38,0.3012,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,16,24.74,0.4766,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,17,19.58,0.2362,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,18,20.00,0.2544,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,19,14.92,0.0913,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,20,19.35,0.2322,
81,14/02/2023,15/04/2023,CARL230,CARL235,core,Arlington Reef,27,217,2,1,1,77,2-month,21,20.98,0.2567,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,1,16.99,0.1579,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,2,18.68,0.2055,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,3,16.57,0.1478,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,4,18.50,0.2153,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,5,20.23,0.2929,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,6,20.89,0.3155,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,7,21.93,0.4157,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,8,16.53,0.1683,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,9,21.46,0.3446,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,10,18.92,0.2493,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,11,20.69,0.3627,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,12,16.04,0.1222,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,13,14.53,0.1151,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,14,18.30,0.1927,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,15,23.00,0.4336,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,16,24.40,0.5475,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,17,20.78,0.2797,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,18,21.11,0.3150,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,19,18.05,0.1976,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,20,19.73,0.2894,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,21,20.84,0.3079,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,22,17.32,0.1653,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,23,17.88,0.1965,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,24,18.64,0.1941,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,25,15.93,0.1212,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,26,17.32,0.1609,
84,14/02/2023,15/04/2023,CARL233,CARL215,core,Arlington Reef,30,261,2,1,2,79,2-month,27,11.80,0.0527,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,1,22.62,0.3990,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,2,21.29,0.3086,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,3,20.24,0.2859,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,4,21.88,0.3233,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,5,21.08,0.3087,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,6,21.03,0.3146,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,7,21.09,0.2948,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,8,19.05,0.2446,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,9,20.42,0.2774,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,10,18.20,0.1936,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,11,22.69,0.3992,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,12,16.53,0.1469,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,13,21.14,0.3138,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,14,20.39,0.2885,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,15,21.06,0.3088,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,16,21.27,0.3350,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,17,20.16,0.2666,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,18,23.50,0.5066,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,19,18.73,0.2171,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,20,20.43,0.2476,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,21,20.35,0.2647,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,22,20.75,0.3124,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,23,22.97,0.3576,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,24,17.63,0.1791,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,25,21.31,0.3296,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,26,22.57,0.3843,
85,16/02/2023,17/04/2023,CARL354,CARL355,core,Arlington Reef,27,280,2,1,3,79,2-month,27,18.06,0.2110,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,1,24.43,0.4652,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,2,23.49,0.4391,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,3,20.41,0.2808,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,4,18.97,0.2045,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,5,21.86,0.3540,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,6,18.18,0.1945,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,7,23.46,0.4195,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,8,19.55,0.2179,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,9,16.01,0.1353,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,10,21.38,0.3253,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,11,19.49,0.2405,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,12,20.28,0.2688,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,13,21.52,0.3133,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,14,18.03,0.1853,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,15,20.62,0.3044,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,16,24.52,0.5212,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,17,19.16,0.2191,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,18,23.70,0.4343,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,19,21.88,0.3701,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,20,21.36,0.3573,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,21,22.93,0.3790,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,22,24.86,0.5364,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,23,21.53,0.3403,
86,16/02/2023,17/04/2023,CPRE391,CPRE390,core,Pretty Patches,30,264,2,2,1,81,2-month,24,20.56,0.2853,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,1,21.46,0.3253,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,2,23.59,0.4388,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,3,19.16,0.2208,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,4,21.12,0.3234,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,5,21.58,0.3516,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,6,21.14,0.3069,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,7,19.40,0.2377,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,8,20.80,0.3100,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,9,22.51,0.3695,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,10,19.63,0.2583,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,11,20.28,0.2687,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,12,21.08,0.2960,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,13,19.05,0.1947,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,14,21.85,0.3623,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,15,17.28,0.2027,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,16,18.84,0.2180,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,17,21.43,0.3455,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,18,20.34,0.2532,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,19,23.15,0.4394,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,20,21.43,0.3248,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,21,18.76,0.2139,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,22,21.03,0.3259,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,23,21.62,0.3387,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,24,21.30,0.3101,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,25,20.06,0.2901,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,26,16.63,0.1457,
88,17/02/2023,18/04/2023,CSUD312,CSUD304,core,Sudbury Reef,30,164,1,1,1,82,2-month,27,20.52,0.2882,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,1,21.49,0.3084,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,2,18.41,0.1572,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,3,26.67,0.5705,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,4,23.45,0.3907,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,5,19.52,0.2063,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,6,26.59,0.5658,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,7,23.11,0.3626,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,8,17.15,0.1241,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,9,19.87,0.2194,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,10,19.41,0.1969,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,11,20.83,0.2681,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,12,21.51,0.2996,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,13,20.47,0.2413,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,14,17.74,0.1467,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,15,16.49,0.1206,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,16,19.07,0.1905,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,17,18.76,0.1752,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,18,17.77,0.1507,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,19,21.04,0.2825,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,20,19.09,0.1936,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,21,20.03,0.2184,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,22,18.68,0.1869,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,23,16.79,0.1230,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,24,21.10,0.2685,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,25,22.04,0.3132,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,26,16.58,0.1227,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,27,19.56,0.2165,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,28,20.19,0.2200,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,29,19.58,0.2078,
92,20/02/2023,21/04/2023,CSUD002,CSUD213,core,Sudbury Reef,28.5,113,1,1,2,46,2-month,30,19.37,0.2042,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,1,23.24,0.4142,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,2,27.53,0.6710,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,3,20.22,0.2690,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,4,20.85,0.2899,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,5,24.15,0.4657,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,6,21.75,0.3231,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,7,22.03,0.3300,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,8,19.18,0.2046,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,9,22.57,0.3465,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,10,23.43,0.4317,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,11,12.70,0.0543,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,12,21.48,0.3042,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,13,22.27,0.3464,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,14,17.63,0.1628,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,15,20.37,0.2536,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,16,20.17,0.2609,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,17,15.37,0.1090,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,18,23.47,0.4365,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,19,17.44,0.1616,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,20,20.32,0.2419,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,21,10.73,0.0335,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,22,20.42,0.2633,
91,22/02/2023,24/04/2023,CARL241,CARL239,core,Arlington Reef,27,182,1,3,3,85,2-month,23,20.19,0.2417,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,1,17.48,0.1700,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,2,23.67,0.4907,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,3,18.82,0.2237,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,4,20.43,0.2932,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,5,21.50,0.3404,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,6,20.89,0.3264,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,7,19.76,0.2606,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,8,17.29,0.1685,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,9,21.79,0.3566,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,10,18.43,0.2189,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,11,22.36,0.3802,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,12,19.80,0.2645,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,13,19.89,0.2716,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,14,22.04,0.3560,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,15,23.04,0.3916,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,16,14.79,0.0983,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,17,15.13,0.1072,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,18,19.87,0.2708,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,19,19.34,0.2363,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,20,21.59,0.3671,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,21,18.44,0.2026,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,22,20.12,0.2709,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,23,17.66,0.2019,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,24,20.53,0.2827,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,25,21.12,0.2640,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,26,18.18,0.2179,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,27,18.31,0.2021,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,28,17.09,0.1669,
96,23/02/2023,25/04/2023,CARL338,CARL345,core,Arlington Reef,28.5,203,2,2,1,87,2-month,29,20.89,0.3129,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,1,24.73,0.5360,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,2,21.28,0.3237,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,3,22.72,0.3889,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,4,22.79,0.4081,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,5,21.77,0.3779,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,6,22.75,0.3962,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,7,21.78,0.3469,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,8,20.60,0.2937,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,9,22.21,0.3493,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,10,18.14,0.1952,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,11,21.16,0.3124,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,12,22.16,0.3659,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,13,21.94,0.3492,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,14,21.34,0.3312,
99,23/02/2023,25/04/2023,CARL335,CARL359,core,Arlington Reef,28.5,302,3,3,1,88,2-month,15,23.41,0.4277,
