CLUTCH_NUMBER,DATE_OF_HATCH,DATE_SAMPLED,MALE,FEMALE,REGION,POPULATION,TEMPERATURE,TANK,LEVEL,REPLICATE,CLUTCH_ORDER,PARENTAL_DAYS_IN_TREATMENT,AGE,AGE_DAYS,SAMPLE_NO,LENGTH,MASS,NOTES
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,4,20.63,0.3009,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,5,24.13,0.5168,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,6,24.01,0.5267,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,7,26.52,0.6364,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,8,24.47,0.4852,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,9,27.68,0.7219,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,10,23.71,0.4470,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,11,25.57,0.5747,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,12,22.28,0.3821,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,13,19.68,0.2562,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,14,22.34,0.3532,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,15,23.12,0.4181,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,16,22.02,0.3373,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,17,24.81,0.5040,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,18,24.66,0.4872,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,19,21.74,0.3521,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,20,21.07,0.3237,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,21,23.09,0.4130,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,22,22.09,0.3650,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,23,23.18,0.4474,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,24,21.98,0.3499,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,25,23.53,0.4155,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,26,20.16,0.2667,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,27,20.04,0.2530,
78,7/02/2023,26/04/2023,CPRE189,CPRE202,core,Pretty Patches,30,263,2,1,3,73,2.5-month,78,28,23.42,0.4832,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,1,24.87,0.5593,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,2,22.88,0.4308,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,3,25.04,0.5545,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,4,23.36,0.4369,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,5,26.38,0.6915,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,6,25.18,0.1574,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,7,21.98,0.3696,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,8,24.18,0.4878,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,9,23.87,0.4482,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,10,24.01,0.4894,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,11,24.32,0.4770,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,12,26.67,0.6379,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,13,22.48,0.3813,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,14,21.70,0.3459,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,15,22.94,0.4139,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,16,24.42,0.5016,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,17,22.64,0.3948,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,18,20.33,0.2736,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,19,25.57,0.5697,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,20,21.28,0.3108,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,21,15.81,0.1405,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,22,18.10,0.2242,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,23,17.29,0.1916,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,24,18.97,0.2160,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,25,24.75,0.5154,
79,9/02/2023,28/04/2023,CARL344,CARL370,core,Arlington Reef,30,165,1,2,3,74,2.5-month,78,26,27.06,0.6450,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,1,24.99,0.5378,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,2,25.42,0.5357,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,3,25.21,0.4931,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,4,22.67,0.3666,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,5,20.91,0.2429,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,6,25.50,0.5704,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,7,25.36,0.5525,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,8,21.82,0.3390,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,9,20.58,0.2583,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,10,26.49,0.5758,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,11,27.11,0.6411,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,12,23.45,0.4172,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,13,23.96,0.4153,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,14,22.61,0.3688,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,15,24.34,0.4044,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,16,23.27,0.3995,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,17,26.24,0.6092,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,18,23.63,0.3944,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,19,22.13,0.3387,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,20,26.51,0.5840,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,21,20.77,0.2620,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,22,22.11,0.3346,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,23,24.55,0.4652,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,24,21.96,0.3112,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,25,20.93,0.2930,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,26,23.08,0.3898,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,27,25.53,0.4968,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,28,22.82,0.3373,
80,12/02/2023,29/04/2023,CARL237,CARL219,core,Arlington Reef,27,179,1,1,2,75,2.5-month,76,29,24.85,0.4313,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,1,20.88,0.2858,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,2,25.16,0.5530,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,3,25.35,0.5336,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,4,26.87,0.6354,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,5,24.76,0.5362,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,6,24.57,0.5590,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,7,24.90,0.4843,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,8,,,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,9,20.93,0.2563,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,10,26.29,0.5458,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,11,25.50,0.5182,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,12,26.74,0.5929,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,13,23.75,0.3934,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,14,24.20,0.4908,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,15,24.27,0.4550,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,16,26.85,0.5774,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,17,24.68,0.4124,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,18,21.90,0.2933,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,19,21.45,0.2987,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,20,24.61,0.4592,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,21,26.50,0.5529,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,22,22.43,0.3088,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,23,23.61,0.4217,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,24,22.16,0.3239,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,25,25.42,0.5518,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,26,21.83,0.2890,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,27,23.97,0.4010,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,28,21.11,0.2853,
81,14/02/2023,1/05/2023,CARL230,CARL235,core,Arlington Reef,27,176,1,3,1,77,2.5-month,76,29,21.69,0.2830,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,1,24.62,0.5109,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,2,25.54,0.5374,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,3,20.89,0.2576,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,4,28.22,0.7566,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,5,24.18,0.4638,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,6,24.26,0.5166,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,7,23.51,0.3945,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,8,27.41,0.7172,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,9,24.16,0.4721,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,10,24.76,0.4609,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,11,22.06,0.3193,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,12,17.41,0.1570,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,13,25.60,0.5216,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,14,22.32,0.3534,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,15,26.95,0.6357,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,16,28.96,0.8230,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,17,19.47,0.2342,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,18,19.88,0.2452,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,19,22.37,0.3426,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,20,19.33,0.2304,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,21,22.31,0.3767,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,22,23.32,0.3887,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,23,21.33,0.3141,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,24,21.04,0.2869,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,25,20.62,0.2800,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,26,22.28,0.3590,
84,14/02/2023,2/05/2023,CARL233,CARL215,core,Arlington Reef,30,366,3,3,2,79,2.5-month,77,27,21.57,0.3157,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,1,27.43,0.6672,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,2,27.99,0.7517,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,3,26.64,0.6201,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,4,25.40,0.5666,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,5,24.57,0.4807,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,6,25.97,0.5823,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,7,26.95,0.6764,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,8,22.96,0.3659,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,9,21.02,0.2722,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,10,27.89,0.7441,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,11,25.16,0.5357,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,12,26.37,0.5863,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,13,26.44,0.5639,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,14,17.60,0.1498,"fish found dead in the tank, maybe in jumped from a neighbouring tank?"
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,15,23.54,0.4093,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,16,24.28,0.4330,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,17,24.40,0.4640,
85,16/02/2023,3/05/2023,CARL354,CARL355,core,Arlington Reef,27,121,3,3,3,79,2.5-month,76,18,19.92,0.2413,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,1,27.23,0.6482,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,2,24.75,0.4537,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,3,29.50,0.8399,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,4,26.80,0.6421,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,5,,,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,6,26.98,0.6100,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,7,24.44,0.4533,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,8,27.78,0.7861,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,9,24.09,0.4134,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,10,25.01,0.4829,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,11,23.02,0.3563,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,12,25.40,0.5307,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,13,31.04,0.9422,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,14,22.61,0.3331,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,15,22.67,0.3588,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,16,15.62,0.1086,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,17,23.34,0.4004,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,18,24.60,0.3941,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,19,27.27,0.6122,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,20,19.80,0.2221,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,21,23.30,0.3744,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,22,23.35,0.3515,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,23,24.20,0.4340,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,24,20.20,0.2428,
86,16/02/2023,5/05/2023,CPRE391,CPRE390,core,Pretty Patches,30,363,3,3,1,81,2.5-month,78,25,26.36,0.5602,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,1,22.81,0.3724,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,2,23.72,0.4633,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,3,22.12,0.3585,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,4,24.33,0.5203,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,5,23.95,0.4679,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,6,24.27,0.5024,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,7,25.79,0.5749,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,8,24.93,0.4882,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,9,22.63,0.3843,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,10,27.96,0.7620,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,11,23.83,0.4466,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,12,18.46,0.2110,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,13,21.70,0.3229,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,14,23.92,0.4533,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,15,21.47,0.2956,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,16,22.34,0.3995,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,17,24.66,0.4695,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,18,21.69,0.3251,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,19,23.02,0.2707,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,20,24.16,0.4779,
88,17/02/2023,6/05/2023,CSUD312,CSUD304,core,Sudbury Reef,30,266,2,2,1,82,2.5-month,78,21,24.09,0.4741,
